transaction_id,product_id,quantity,date
635,437,6,2023-01-14 12:42:40.768380
636,907,6,2023-05-08 13:22:02.329409
637,164,6,2023-01-08 01:31:26.292004
638,411,3,2022-11-15 13:58:34.274655
639,926,8,2022-04-04 10:12:36.224680
640,104,9,2023-10-19 22:47:21.993992
641,693,7,2023-11-10 10:54:11.599263
642,230,4,2023-11-16 07:40:29.846096
643,840,6,2023-07-27 02:17:53.357780
644,685,8,2022-07-24 05:33:59.319940
645,368,4,2023-03-20 06:56:34.283575
646,380,6,2022-03-05 00:19:54.101324
647,619,3,2024-01-01 11:07:24.158025
648,77,3,2023-10-28 22:16:27.880211
649,373,8,2023-11-28 05:05:22.858343
650,996,4,2023-09-14 17:15:04.473235
651,214,6,2024-03-24 10:10:27.316623
652,886,9,2023-09-07 22:05:21.963000
653,704,4,2023-04-24 12:47:11.293520
654,210,2,2023-12-12 15:40:08.247804
655,734,6,2022-03-27 19:07:12.171752
656,80,4,2023-04-30 02:13:19.746267
657,71,5,2024-01-22 17:29:14.953584
658,576,9,2022-06-11 19:27:51.254776
659,14,10,2024-01-15 01:49:37.730930
660,350,8,2024-02-27 17:07:07.952533
661,926,7,2022-11-16 20:45:18.827843
662,123,1,2024-04-12 07:31:11.664817
663,415,8,2023-03-24 18:05:17.063820
664,586,5,2022-10-20 15:06:55.898482
665,879,2,2022-03-14 09:25:54.828048
666,410,3,2022-03-19 04:13:23.547454
667,303,6,2022-11-10 12:41:26.360655
668,755,2,2022-10-24 23:32:49.596230
669,870,9,2024-02-07 14:56:35.830144
670,28,6,2024-02-03 16:26:00.213465
671,9,3,2023-12-13 06:26:55.862367
672,845,7,2023-07-13 08:26:10.092434
673,936,3,2022-09-26 15:53:02.639469
674,784,1,2023-10-02 17:33:06.960219
675,300,3,2022-05-07 08:36:58.935148
676,309,8,2022-05-27 17:51:56.619531
677,992,4,2022-08-31 07:11:04.458390
678,796,6,2022-07-03 06:19:14.429470
679,454,10,2023-06-26 03:37:32.199595
680,680,3,2023-03-20 16:44:34.435907
681,882,7,2022-09-17 00:44:50.968982
682,487,4,2022-01-25 03:52:20.206841
683,573,7,2022-08-29 03:33:45.557456
684,648,7,2023-09-29 13:18:42.931432
685,675,5,2023-04-27 01:43:37.750962
686,360,4,2024-03-01 12:59:53.090784
687,822,9,2022-05-26 12:55:05.017799
688,966,8,2022-04-10 14:06:35.171466
689,482,8,2023-03-25 02:37:17.789730
690,164,9,2023-06-18 14:30:00.132651
691,678,4,2023-01-15 12:03:24.341856
692,154,9,2023-07-18 06:43:33.348306
693,372,4,2022-08-16 01:15:30.641019
694,712,5,2022-12-29 04:34:08.887547
695,633,9,2022-02-08 23:50:56.605811
696,735,10,2023-11-09 23:40:57.793475
697,45,3,2022-11-22 05:02:38.520483
698,403,6,2022-09-09 14:10:51.624358
699,59,10,2022-01-05 00:53:18.480996
700,28,2,2023-10-15 21:24:30.833470
701,400,9,2023-08-04 10:56:08.578453
702,117,3,2022-03-11 11:22:32.771888
703,940,3,2023-08-26 04:26:08.826892
704,803,10,2022-04-28 23:54:52.473310
705,733,3,2022-05-31 00:26:32.149893
706,659,7,2023-03-06 21:29:43.205676
707,641,3,2022-06-21 22:49:29.413840
708,678,3,2023-04-14 05:55:04.945740
709,37,9,2022-09-29 12:13:07.934197
710,784,7,2023-12-20 23:50:24.904864
711,268,3,2024-02-24 04:34:30.041129
712,897,5,2022-07-25 02:00:32.720521
713,345,8,2023-01-12 10:33:52.078530
714,625,8,2022-04-14 10:17:15.501813
715,436,8,2022-08-01 22:39:02.158729
716,628,9,2022-05-06 06:16:14.604669
717,269,2,2023-05-31 23:23:34.689893
718,598,9,2022-05-14 22:42:54.698301
719,912,3,2023-02-26 10:47:01.084567
720,612,5,2022-10-01 14:48:32.536716
721,414,7,2022-09-19 04:58:39.830635
722,983,5,2023-09-17 01:01:34.817223
723,944,4,2023-10-17 00:43:09.831711
724,981,3,2023-11-06 14:14:09.760946
725,78,9,2022-05-08 18:34:38.682494
726,953,3,2022-11-19 18:34:27.796898
727,178,1,2023-09-07 12:28:59.684562
728,733,2,2023-01-29 00:40:30.550059
729,59,4,2023-02-22 16:21:16.882200
730,595,4,2022-07-03 19:11:37.002147
731,354,4,2023-08-17 15:00:54.523862
732,151,9,2024-03-19 22:14:46.180960
733,305,2,2023-02-18 04:02:56.431415
734,574,1,2022-12-07 19:06:16.701694
735,329,2,2023-02-26 23:51:38.656374
736,580,5,2022-01-27 11:50:35.923098
737,235,1,2023-04-02 04:29:24.375126
738,875,4,2022-03-24 00:44:54.377955
739,366,5,2023-06-16 05:41:08.049528
740,49,4,2024-02-23 15:39:54.637305
741,921,3,2023-04-02 03:52:00.918898
742,612,7,2023-02-24 03:13:45.129176
743,953,8,2023-08-27 08:21:14.528255
744,604,5,2023-04-15 08:44:47.230091
745,889,7,2022-07-24 16:09:02.849799
746,312,3,2024-03-17 13:10:01.231848
747,536,7,2022-02-14 02:45:45.971081
748,179,6,2022-01-18 07:37:49.144737
749,434,6,2023-01-22 23:12:52.839630
750,605,9,2022-11-14 14:04:46.964823
751,242,7,2024-03-21 09:06:10.084419
752,85,9,2024-04-25 14:13:57.034148
753,486,7,2023-09-16 05:43:53.333962
754,429,3,2024-02-12 23:13:46.797525
755,272,7,2023-10-03 06:36:37.855515
756,406,9,2023-04-21 12:26:21.595093
757,259,4,2022-07-24 23:23:08.270100
758,782,3,2024-02-02 15:53:03.877987
759,354,8,2024-01-20 01:41:34.749370
760,247,6,2023-04-20 17:24:49.308246
761,867,3,2022-02-04 06:35:04.205199
762,586,2,2023-03-23 16:33:58.144933
763,810,8,2024-01-13 11:10:56.889301
764,613,9,2024-03-23 04:57:26.844066
765,119,3,2023-11-06 23:30:12.123686
766,945,9,2023-03-10 17:48:29.756686
767,577,1,2023-05-07 19:46:16.636845
768,924,4,2022-10-15 20:09:20.556256
769,68,6,2022-06-10 18:34:20.040406
770,711,4,2022-12-07 02:15:14.472623
771,219,2,2022-11-12 15:46:42.251950
772,700,6,2023-11-03 22:33:43.185716
773,35,7,2022-07-21 13:40:00.071917
774,152,3,2022-05-15 15:34:26.465758
775,515,2,2022-09-10 00:10:20.813959
776,734,10,2022-11-26 01:41:24.418210
777,355,8,2022-06-18 15:05:33.634913
778,766,7,2023-10-01 22:35:32.824281
779,174,3,2024-04-16 03:54:47.902970
780,417,2,2023-12-10 21:21:25.228696
781,5,4,2022-03-07 20:43:04.012279
782,615,2,2022-01-31 20:16:21.365352
783,443,7,2024-01-21 01:33:34.547744
784,647,3,2022-03-27 02:31:56.209174
785,175,3,2023-05-19 21:52:05.288282
786,429,9,2022-08-27 09:03:38.914960
787,52,4,2024-04-04 14:40:26.653530
788,183,4,2022-12-07 20:04:46.549296
789,171,4,2022-02-14 18:02:15.803509
790,208,9,2023-06-16 15:33:58.764823
791,78,3,2023-10-14 06:48:44.489634
792,587,4,2023-11-17 14:25:26.967358
793,774,3,2022-04-13 08:33:35.070158
794,218,4,2023-03-08 17:19:06.343755
795,62,5,2022-06-21 06:33:01.102077
796,601,4,2023-09-21 13:17:08.963824
797,370,7,2024-02-19 08:49:30.259130
798,486,4,2023-05-10 02:03:54.776406
799,940,9,2024-02-23 15:09:35.030628
800,799,5,2022-08-24 18:22:37.956744
801,316,6,2023-02-28 19:47:48.229525
802,980,5,2022-05-01 13:59:38.054350
803,686,10,2023-09-03 07:04:50.336103
804,491,7,2023-03-04 11:10:44.739090
805,708,7,2023-05-06 03:34:29.544217
806,5,5,2023-06-25 13:25:25.423261
807,502,5,2024-01-03 11:22:56.088603
808,164,3,2022-06-10 22:40:28.103356
809,501,7,2023-09-10 00:48:09.200976
810,92,2,2024-03-01 18:01:00.275361
811,770,7,2023-01-28 13:20:47.269309
812,255,8,2022-08-25 17:26:11.813926
813,837,1,2023-04-01 15:27:24.643290
814,401,1,2023-04-15 10:16:50.830465
815,550,3,2022-11-16 21:55:13.395249
816,245,6,2023-08-10 07:15:30.161700
817,931,9,2024-03-26 15:18:05.000043
818,533,7,2022-04-11 22:00:09.983787
819,198,1,2023-05-16 03:02:47.400553
820,631,7,2022-04-26 00:58:44.548445
821,197,3,2023-06-15 20:41:20.199036
822,45,7,2022-10-28 20:31:42.334879
823,967,10,2023-07-27 14:47:53.742310
824,972,7,2022-03-06 11:59:50.449883
825,261,10,2023-11-27 19:32:57.540613
826,794,7,2023-08-24 04:21:13.012631
827,389,3,2022-03-11 16:02:10.685400
828,289,5,2023-07-29 06:19:48.367975
829,158,3,2023-03-31 01:31:30.699508
830,785,3,2023-04-15 12:31:58.219035
831,884,7,2022-03-28 16:18:20.394573
832,434,1,2024-01-16 14:56:45.752486
833,406,8,2024-01-17 22:47:04.656921
834,511,9,2023-03-22 02:18:09.098390
835,540,5,2022-11-29 14:18:44.527256
836,666,4,2023-08-16 00:32:44.184044
837,620,5,2023-09-17 09:12:58.684579
838,938,7,2023-10-31 16:57:24.362471
839,847,3,2023-09-29 15:39:51.873866
840,46,1,2023-08-16 17:24:47.811896
841,933,2,2022-08-11 13:11:06.284705
842,183,9,2024-02-13 09:42:07.525766
843,146,3,2022-07-30 21:45:30.499223
844,308,3,2022-12-29 23:51:07.274068
845,369,8,2023-10-29 03:25:57.287837
846,50,10,2023-04-21 17:32:32.608327
847,736,8,2023-05-30 09:30:22.688211
848,8,7,2024-03-25 18:55:02.981670
849,408,6,2023-05-20 07:45:46.481962
850,395,6,2023-05-30 13:34:51.715704
851,884,5,2023-02-28 01:32:55.491241
852,776,10,2022-07-15 08:21:00.400694
853,526,3,2023-04-22 13:38:04.846990
854,562,3,2022-06-26 21:09:44.620741
855,877,8,2022-03-21 03:11:17.073705
856,29,8,2022-11-22 09:21:01.789253
857,841,4,2024-03-11 01:58:47.689550
858,591,6,2022-12-10 01:38:05.139350
859,794,6,2023-12-08 20:07:42.564430
860,504,9,2022-11-20 00:59:42.686791
861,796,8,2023-12-31 00:43:17.104964
862,469,2,2022-03-31 17:06:05.731439
863,825,2,2024-01-12 07:54:47.881846
864,952,4,2022-01-09 21:09:04.047255
865,222,6,2023-08-02 05:18:56.300857
866,917,3,2024-01-26 23:07:53.850245
867,741,8,2022-12-22 02:10:41.930161
868,336,8,2023-09-26 02:37:32.346388
869,933,5,2023-08-17 01:29:25.279607
870,740,8,2022-05-09 12:25:33.645571
871,302,6,2023-02-22 01:42:27.930533
872,304,5,2023-10-26 23:52:19.790573
873,549,2,2024-01-27 03:18:23.453057
874,280,3,2022-11-13 01:52:54.211629
875,376,5,2023-04-19 18:28:09.431695
876,492,4,2022-08-31 04:35:42.521035
877,990,3,2023-06-13 01:00:23.576871
878,94,2,2023-12-12 20:20:21.822888
879,209,4,2023-10-10 05:17:43.194082
880,739,3,2022-09-28 13:23:21.292156
881,376,10,2023-07-02 11:32:35.579338
882,103,8,2022-03-28 09:48:35.644020
883,904,10,2022-02-12 12:51:35.514162
884,451,10,2024-04-20 07:48:04.501703
885,110,10,2023-04-25 16:49:07.199253
886,685,7,2023-12-04 22:22:44.901147
887,550,7,2022-12-11 00:59:58.294172
888,617,7,2022-07-18 17:46:45.059605
889,808,8,2023-07-06 20:51:52.532820
890,621,9,2023-06-20 05:38:27.615123
891,806,4,2023-03-17 00:28:04.225044
892,152,9,2023-11-08 01:42:11.718184
893,839,6,2022-09-08 23:39:18.904861
894,863,2,2022-01-09 04:19:23.228201
895,670,1,2024-02-19 01:03:52.758229
896,972,7,2022-12-11 17:29:35.666135
897,327,3,2022-07-21 07:10:07.900882
898,474,8,2022-09-11 16:34:52.997837
899,451,7,2023-03-13 02:35:58.059579
900,530,5,2022-05-07 02:01:46.481131
901,479,9,2023-06-19 15:57:18.816770
902,290,2,2024-03-31 17:05:35.649842
903,650,4,2023-11-21 02:42:24.080544
904,487,5,2023-11-01 00:16:55.743305
905,548,8,2024-02-14 14:59:45.160870
906,2,8,2022-11-29 14:14:14.187105
907,985,4,2022-02-17 05:35:21.891827
908,58,8,2022-04-08 07:29:31.808397
909,158,2,2023-08-10 01:49:29.774802
910,262,3,2023-12-14 02:02:59.232377
911,887,8,2022-02-01 21:18:02.912268
912,763,8,2022-01-10 16:24:53.271600
913,545,3,2022-02-20 20:09:55.755804
914,871,6,2023-05-02 06:31:12.770286
915,594,4,2022-11-20 18:02:20.695598
916,687,6,2023-01-04 13:04:04.127336
917,103,2,2022-03-13 17:01:11.485890
918,275,9,2023-12-24 06:40:31.368662
919,721,8,2023-06-10 20:38:30.254555
920,156,4,2023-11-20 08:03:53.102859
921,854,10,2024-01-10 07:56:23.026480
922,418,7,2024-03-02 15:49:55.276336
923,697,8,2023-12-02 15:03:26.185645
924,536,5,2023-03-19 00:09:22.594794
925,720,6,2023-02-26 10:07:15.344952
926,101,1,2022-02-25 14:33:55.037533
927,132,6,2024-02-14 04:30:16.898774
928,48,10,2022-03-26 15:39:57.792445
929,242,9,2023-12-28 10:06:32.774036
930,169,8,2023-09-04 04:52:42.529469
931,912,9,2022-04-04 12:07:25.876482
932,171,9,2023-12-11 20:54:24.280539
933,335,7,2022-01-18 00:47:46.921854
934,738,6,2023-06-04 16:31:14.547740
935,689,8,2022-10-15 16:30:12.758469
936,199,2,2022-02-19 00:33:37.149082
937,344,3,2023-03-11 11:49:06.361454
938,223,10,2023-08-18 00:01:16.142483
939,885,9,2022-12-18 13:47:36.092193
940,166,10,2023-03-22 20:04:24.262489
941,250,7,2023-01-06 08:40:17.769176
942,313,5,2022-10-31 13:26:50.234936
943,440,5,2022-02-12 11:34:37.052143
944,695,7,2022-05-31 01:21:59.733045
945,393,8,2022-09-11 15:15:05.605115
946,483,9,2022-08-16 15:17:57.068551
947,518,2,2023-04-07 12:31:05.031491
948,189,3,2024-03-09 10:12:57.852046
949,179,2,2022-10-03 03:17:53.114461
950,224,9,2022-06-14 10:33:05.572938
951,95,9,2023-01-19 08:24:11.192687
952,817,8,2022-07-28 00:36:29.991338
953,770,8,2024-04-27 03:25:16.489478
954,15,5,2023-11-02 17:15:36.504391
955,404,7,2022-01-10 12:09:31.398963
956,353,2,2024-01-06 05:08:01.299317
957,261,3,2024-02-13 08:30:38.453310
958,195,8,2024-01-23 16:18:13.495230
959,719,3,2024-04-10 22:18:52.540568
960,384,10,2024-01-14 14:58:32.564131
961,478,4,2023-11-28 04:24:49.712124
962,941,2,2023-06-26 19:46:02.212856
963,47,7,2024-01-18 08:55:36.024132
964,31,3,2023-07-19 17:19:55.820096
965,73,6,2022-01-17 14:01:30.109278
966,190,9,2022-12-04 22:39:11.436707
967,474,10,2023-07-24 07:50:27.148264
968,652,8,2023-11-06 03:26:55.195456
969,109,8,2023-06-01 17:49:51.125183
970,302,8,2022-10-12 22:54:16.926220
971,177,2,2023-02-04 19:05:08.002442
972,405,5,2023-04-13 03:15:01.783964
973,323,3,2023-09-22 12:39:43.800246
974,494,7,2023-02-17 13:40:31.536643
975,783,4,2023-12-27 19:17:23.323967
976,591,7,2022-12-07 12:57:23.049367
977,897,1,2022-01-11 12:58:47.260993
978,830,2,2022-10-08 08:02:44.432462
979,506,10,2024-03-29 16:26:22.406379
980,856,3,2023-03-23 21:01:39.422384
981,415,2,2023-01-19 08:49:20.332706
982,118,3,2022-06-15 10:51:06.542778
983,837,10,2022-03-04 14:43:38.089713
984,637,4,2022-05-12 21:54:51.270176
985,678,8,2022-07-11 15:14:45.572971
986,296,9,2023-10-01 10:28:12.097659
987,920,8,2023-12-06 12:20:17.793388
988,996,6,2024-04-29 14:07:47.912042
989,76,5,2022-08-16 13:46:38.961649
990,122,6,2023-01-04 16:38:52.250575
991,755,3,2023-02-09 15:59:10.203298
992,489,7,2022-08-01 15:34:48.322505
993,240,2,2024-03-23 04:26:31.408560
994,461,6,2023-11-19 22:47:38.602148
995,892,10,2023-05-19 12:28:27.327872
996,4,7,2022-05-13 15:09:50.069957
997,537,2,2024-03-13 17:00:51.979588
998,633,10,2022-05-27 12:50:08.511741
999,714,7,2024-01-09 02:07:03.260879
1000,219,10,2022-05-02 13:25:00.883739
1001,642,9,2022-06-17 11:45:39.780655
1002,792,5,2023-01-29 17:32:40.618278
1003,890,1,2023-06-03 03:13:48.135707
1004,845,3,2022-09-19 20:55:50.863109
1005,743,8,2023-05-07 05:25:53.014428
1006,39,5,2023-03-13 14:14:09.978679
1007,721,3,2022-01-23 16:29:02.227557
1008,385,3,2024-04-03 15:57:32.281012
1009,161,9,2022-07-02 21:17:34.237288
1010,627,8,2023-07-26 02:12:12.391956
1011,843,7,2023-08-30 05:41:48.274275
1012,937,4,2023-06-25 15:19:27.895906
1013,12,9,2023-01-15 10:29:01.506490
1014,672,2,2022-04-14 18:48:35.069098
1015,849,7,2023-11-03 12:56:20.659092
1016,528,4,2023-10-09 22:23:05.487933
1017,647,9,2022-03-08 23:23:12.857343
1018,766,8,2023-09-24 19:18:22.136268
1019,256,7,2023-02-22 07:41:33.468352
1020,597,3,2023-12-02 14:52:09.149229
1021,511,4,2023-05-01 17:13:41.104200
1022,293,2,2022-11-09 13:12:47.591527
1023,38,7,2022-02-21 11:29:20.548565
1024,149,4,2022-06-03 18:29:09.863493
1025,267,2,2022-06-10 00:53:04.677280
1026,333,4,2022-10-18 21:20:35.087219
1027,756,9,2023-10-19 15:54:42.131671
1028,287,4,2023-06-04 23:49:05.957169
1029,335,5,2023-08-02 12:44:35.365752
1030,170,9,2023-04-03 20:12:59.923811
1031,632,1,2023-11-29 19:39:09.716379
1032,890,9,2024-01-31 10:06:32.680770
1033,77,4,2023-11-16 07:01:10.081541
1034,495,6,2023-08-28 00:08:18.352833
1035,551,7,2024-02-14 13:56:55.978298
1036,349,2,2024-04-29 06:05:18.610052
1037,464,10,2022-06-12 18:13:06.578105
1038,510,9,2024-04-26 20:21:43.404383
1039,682,2,2022-01-20 10:34:15.895374
1040,25,9,2023-06-14 07:08:35.299213
1041,481,9,2022-02-01 13:28:48.895423
1042,107,7,2023-02-27 09:05:33.199870
1043,758,6,2023-06-15 00:14:05.298035
1044,806,4,2023-08-27 04:07:40.416488
1045,727,9,2024-04-11 22:00:10.146955
1046,683,3,2023-04-05 06:01:03.872612
1047,2,7,2022-03-12 23:42:00.329760
1048,311,6,2023-10-29 03:58:51.161469
1049,809,2,2023-12-29 05:47:14.028469
1050,532,9,2024-02-25 23:18:26.685091
1051,978,5,2024-01-09 05:43:08.940005
1052,855,6,2024-01-27 14:32:35.794148
1053,816,6,2024-04-06 17:11:08.866054
1054,431,4,2023-01-25 11:51:28.597694
1055,625,2,2023-03-20 01:57:26.566724
1056,380,7,2023-05-23 12:46:36.548866
1057,465,5,2022-06-20 11:17:17.655250
1058,936,8,2023-07-02 23:28:12.188486
1059,213,2,2024-04-22 07:36:31.672903
1060,911,5,2022-03-21 15:09:46.978607
1061,988,3,2023-08-18 23:08:26.100438
1062,773,5,2022-07-23 01:54:21.492459
1063,22,2,2022-04-20 09:36:15.416487
1064,538,4,2023-11-06 16:43:02.492349
1065,790,7,2023-03-22 05:36:03.500478
1066,770,9,2022-04-20 02:18:37.568715
1067,296,9,2022-09-26 22:21:47.908515
1068,751,9,2024-03-25 11:49:03.649853
1069,272,2,2023-01-31 02:15:09.088784
1070,204,9,2022-08-26 04:31:58.838017
1071,464,1,2023-04-22 02:54:19.252269
1072,564,6,2023-03-23 13:06:31.443921
1073,299,9,2023-05-01 16:32:12.543299
1074,983,3,2023-03-01 20:05:32.314535
1075,718,3,2023-08-15 16:42:51.978465
1076,377,9,2023-07-11 15:59:14.533025
1077,966,10,2022-11-17 10:57:14.159971
1078,831,9,2022-12-30 21:19:12.064433
1079,357,4,2022-11-01 15:18:50.272960
1080,142,5,2023-01-07 19:19:14.139889
1081,45,2,2023-12-02 22:07:32.034405
1082,691,7,2023-11-28 11:08:45.469641
1083,615,6,2022-05-11 23:28:47.437005
1084,356,8,2023-11-23 16:00:21.985595
1085,926,4,2022-05-06 03:09:09.552738
1086,301,6,2022-01-01 02:56:04.582770
1087,520,7,2022-09-08 18:05:49.428223
1088,835,8,2024-01-08 09:28:17.310364
1089,765,4,2023-01-06 12:52:36.601642
1090,211,2,2023-03-02 10:41:05.880485
1091,510,10,2022-12-13 16:54:52.898648
1092,243,8,2024-02-09 23:23:23.646092
1093,203,4,2022-06-08 09:15:02.490131
1094,765,2,2024-02-29 05:13:19.762835
1095,17,5,2022-12-31 03:35:09.313787
1096,15,8,2023-02-10 11:34:56.230823
1097,248,8,2024-02-16 01:20:49.336110
1098,379,9,2023-09-26 22:04:51.862012
1099,976,5,2023-07-20 23:51:44.213930
1100,489,7,2024-03-04 20:47:17.989885
1101,193,9,2023-03-23 18:22:01.818732
1102,8,6,2022-07-03 07:11:11.292434
1103,491,2,2023-10-19 04:30:42.362154
1104,875,2,2023-01-04 05:25:06.549904
1105,174,4,2022-08-11 16:11:54.513412
1106,265,9,2022-06-06 19:36:29.870288
1107,972,7,2024-02-22 06:19:42.490713
1108,443,3,2023-03-22 19:41:19.575693
1109,883,2,2023-11-29 23:53:48.043786
1110,494,4,2023-06-26 14:32:25.007148
1111,97,10,2022-02-17 05:41:21.116111
1112,899,10,2022-09-15 08:12:22.574085
1113,509,2,2022-02-09 06:01:18.179152
1114,693,7,2022-07-29 00:02:34.794166
1115,570,2,2022-10-22 05:53:19.119592
1116,177,4,2022-09-07 04:25:41.053394
1117,828,7,2022-10-05 00:06:11.822031
1118,177,6,2022-09-09 22:18:08.979039
1119,4,2,2022-04-10 19:03:09.526243
1120,314,4,2022-01-30 12:20:10.894706
1121,824,5,2023-01-23 13:14:17.183801
1122,309,4,2022-02-17 08:56:25.068266
1123,346,2,2023-02-20 11:11:13.177741
1124,867,8,2023-04-07 20:05:58.404065
1125,928,5,2022-05-22 18:30:15.532505
1126,434,10,2022-05-20 00:59:19.999620
1127,2,4,2022-06-13 12:46:45.797270
1128,456,7,2022-06-07 23:23:09.538465
1129,721,9,2023-12-03 04:12:55.492251
1130,520,8,2024-03-01 05:56:33.232912
1131,87,8,2023-02-18 08:23:08.442487
1132,851,8,2023-04-03 23:02:52.676631
1133,768,5,2023-02-18 19:50:29.520565
1134,689,9,2022-01-09 16:31:07.158774
1135,890,2,2022-01-13 02:53:12.126011
1136,9,2,2024-03-06 04:45:38.774632
1137,113,2,2023-03-24 09:15:18.331794
1138,944,8,2023-07-29 17:33:09.360099
1139,244,9,2023-03-29 15:28:18.490457
1140,302,7,2024-01-26 13:22:48.376159
1141,46,6,2023-11-14 00:49:31.249682
1142,552,2,2023-12-18 09:10:06.711858
1143,325,8,2023-12-11 10:35:14.573087
1144,915,8,2024-02-06 21:22:44.039604
1145,59,9,2023-06-24 00:03:30.979633
1146,835,2,2024-04-04 01:32:53.832578
1147,473,9,2022-11-17 06:56:43.766085
1148,146,10,2023-04-14 10:40:03.776963
1149,320,4,2023-11-21 03:07:02.881413
1150,520,9,2022-03-09 17:48:13.664607
1151,597,5,2022-07-03 20:24:02.701198
1152,784,9,2022-04-21 17:35:44.418930
1153,260,2,2022-06-09 13:31:02.626691
1154,995,3,2023-07-24 01:22:59.465573
1155,345,2,2022-02-02 08:11:25.205319
1156,783,6,2023-11-30 22:25:58.166062
1157,298,2,2022-10-29 23:01:12.382512
1158,408,2,2022-12-17 02:44:41.832774
1159,774,8,2022-07-18 01:13:42.005511
1160,745,5,2023-06-06 10:52:02.081118
1161,676,3,2023-08-25 20:23:42.854687
1162,259,2,2022-04-08 07:34:59.470990
1163,209,3,2022-07-12 02:18:13.015701
1164,966,2,2022-03-19 03:33:34.963207
1165,232,9,2023-03-15 20:32:41.067016
1166,344,9,2022-01-05 03:21:51.517895
1167,516,3,2022-06-19 23:37:03.271466
1168,403,8,2023-03-28 02:24:49.941894
1169,862,5,2023-11-24 06:35:40.932235
1170,922,2,2023-07-25 03:11:20.299068
1171,604,3,2022-04-22 20:48:27.844150
1172,684,9,2023-10-05 08:10:14.434690
1173,878,4,2022-07-11 04:21:53.002648
1174,359,5,2022-04-23 00:17:33.000964
1175,246,1,2023-11-11 06:19:07.634046
1176,621,6,2022-10-17 13:03:44.504440
1177,664,6,2022-07-18 11:31:46.454470
1178,165,7,2024-04-02 19:31:20.412188
1179,930,9,2023-08-08 12:23:35.018449
1180,966,2,2022-10-30 16:40:09.092545
1181,468,5,2023-07-01 01:56:10.671088
1182,676,5,2022-01-05 16:15:02.047070
1183,752,10,2023-11-06 08:46:18.683685
1184,639,3,2023-02-22 16:17:51.942619
1185,832,7,2022-05-17 22:57:01.270388
1186,280,1,2024-01-29 06:58:52.508331
1187,222,2,2022-07-31 21:17:23.735780
1188,755,1,2024-02-08 08:33:05.299521
1189,215,1,2023-12-27 01:09:16.638899
1190,477,8,2023-06-20 16:56:09.541296
1191,151,2,2022-11-19 10:11:26.453886
1192,644,4,2023-07-24 08:59:24.471859
1193,2,7,2023-12-04 00:40:28.163615
1194,66,4,2023-06-19 07:59:25.169033
1195,657,4,2022-05-04 23:58:12.124902
1196,7,1,2023-10-27 03:55:24.491881
1197,337,7,2023-09-28 12:44:16.164332
1198,931,5,2024-01-04 13:46:16.333778
1199,122,1,2022-08-29 13:29:50.510312
1200,469,8,2023-09-18 23:25:28.289056
1201,464,9,2022-08-12 16:44:26.424761
1202,434,6,2024-02-11 04:45:35.677373
1203,658,5,2022-03-14 19:42:06.122986
1204,389,8,2022-05-26 20:20:32.288629
1205,843,8,2024-04-03 02:39:46.131450
1206,739,3,2024-01-24 19:55:29.498146
1207,618,1,2023-03-05 08:28:29.505608
1208,544,1,2023-02-08 09:12:48.348278
1209,626,2,2024-01-13 14:29:36.804961
1210,262,6,2022-03-22 14:45:50.657250
1211,110,1,2024-01-08 05:48:22.113769
1212,784,4,2022-05-04 09:04:40.556436
1213,948,5,2024-03-29 03:24:33.329229
1214,599,6,2022-03-31 07:38:13.904017
1215,993,4,2022-04-12 07:25:51.095050
